Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NQ=F,NQ=F,NQ=F,NQ=F,NQ=F,NQ=F
Datetime,,,,,,
2025-01-07 13:45:00+00:00,21761.5,21761.5,21764.0,21749.0,21751.5,1117
2025-01-07 13:50:00+00:00,21761.75,21761.75,21769.25,21760.5,21761.0,931
2025-01-07 13:55:00+00:00,21778.25,21778.25,21779.0,21757.75,21762.0,1386
2025-01-07 14:00:00+00:00,21790.5,21790.5,21794.0,21778.0,21780.25,2117
2025-01-07 14:05:00+00:00,21788.75,21788.75,21797.25,21781.25,21790.5,1429
2025-01-07 14:10:00+00:00,21790.0,21790.0,21796.5,21783.25,21789.75,1124
2025-01-07 14:15:00+00:00,21784.25,21784.25,21795.25,21782.75,21790.5,1159
2025-01-07 14:20:00+00:00,21780.0,21780.0,21784.75,21771.25,21784.75,1848
2025-01-07 14:25:00+00:00,21793.75,21793.75,21796.0,21780.25,21785.25,3091
2025-01-07 14:30:00+00:00,21749.5,21749.5,21806.0,21747.25,21792.0,14540
2025-01-07 14:35:00+00:00,21702.25,21702.25,21752.75,21695.25,21749.75,12888
2025-01-07 14:40:00+00:00,21764.75,21764.75,21769.0,21695.75,21701.5,11001
2025-01-07 14:45:00+00:00,21759.25,21759.25,21787.0,21754.25,21765.25,8662
2025-01-07 14:50:00+00:00,21756.5,21756.5,21795.0,21749.0,21758.0,7682
2025-01-07 14:55:00+00:00,21709.75,21709.75,21769.75,21704.0,21757.75,8890
2025-01-07 15:00:00+00:00,21602.75,21602.75,21709.75,21598.75,21706.5,22199
2025-01-07 15:05:00+00:00,21568.25,21568.25,21626.0,21551.75,21604.5,17978
2025-01-07 15:10:00+00:00,21579.25,21579.25,21610.25,21550.5,21565.5,12265
2025-01-07 15:15:00+00:00,21565.25,21565.25,21581.5,21525.25,21574.0,13328
2025-01-07 15:20:00+00:00,21604.0,21604.0,21611.25,21559.25,21563.75,11192
2025-01-07 15:25:00+00:00,21576.5,21576.5,21636.5,21576.0,21605.5,10664
2025-01-07 15:30:00+00:00,21507.25,21507.25,21586.25,21486.25,21577.0,15213
2025-01-07 15:35:00+00:00,21430.5,21430.5,21519.0,21420.5,21508.0,15490
2025-01-07 15:40:00+00:00,21455.0,21455.0,21459.5,21423.5,21437.25,11220
2025-01-07 15:45:00+00:00,21446.0,21446.0,21454.25,21399.5,21451.25,11814
2025-01-07 15:50:00+00:00,21487.25,21487.25,21505.25,21433.75,21447.25,12285
2025-01-07 15:55:00+00:00,21543.0,21543.0,21551.75,21487.0,21487.0,11729
2025-01-08 02:05:00+00:00,21432.0,21432.0,21437.0,21427.75,21427.75,0
2025-01-08 02:10:00+00:00,21432.5,21432.5,21433.75,21430.5,21431.75,162
2025-01-08 02:15:00+00:00,21431.5,21431.5,21434.75,21429.75,21432.75,149
2025-01-08 02:20:00+00:00,21423.0,21423.0,21432.0,21422.75,21432.0,283
2025-01-08 02:25:00+00:00,21424.5,21424.5,21428.25,21422.0,21423.5,240
2025-01-08 02:30:00+00:00,21405.5,21405.5,21425.75,21402.0,21424.75,759
2025-01-08 02:35:00+00:00,21405.0,21405.0,21411.5,21402.5,21405.5,487
2025-01-08 02:40:00+00:00,21412.75,21412.75,21415.0,21404.75,21404.75,392
2025-01-08 02:45:00+00:00,21417.25,21417.25,21417.25,21406.75,21411.5,227
2025-01-08 02:50:00+00:00,21421.75,21421.75,21423.0,21415.0,21416.5,333
2025-01-08 02:55:00+00:00,21419.5,21419.5,21427.25,21417.0,21422.0,363
2025-01-08 03:00:00+00:00,21408.75,21408.75,21424.25,21408.0,21419.0,522
2025-01-08 03:05:00+00:00,21407.75,21407.75,21413.25,21402.0,21409.5,427
2025-01-08 03:10:00+00:00,21404.25,21404.25,21409.0,21402.5,21407.5,226
2025-01-08 03:15:00+00:00,21406.0,21406.0,21409.25,21389.75,21403.5,1026
2025-01-08 03:20:00+00:00,21402.5,21402.5,21409.75,21400.25,21405.5,232
2025-01-08 03:25:00+00:00,21401.75,21401.75,21407.75,21399.0,21402.75,258
2025-01-08 03:30:00+00:00,21398.25,21398.25,21408.75,21395.0,21402.0,307
2025-01-08 03:35:00+00:00,21406.5,21406.5,21407.75,21397.5,21398.5,165
2025-01-08 03:40:00+00:00,21403.0,21403.0,21407.75,21396.5,21407.0,190
2025-01-08 03:45:00+00:00,21404.75,21404.75,21410.0,21401.0,21401.75,271
2025-01-08 03:50:00+00:00,21402.5,21402.5,21407.0,21398.75,21404.75,275
2025-01-08 03:55:00+00:00,21406.0,21406.0,21407.75,21400.25,21402.5,183
2025-01-08 04:00:00+00:00,21413.0,21413.0,21416.0,21407.0,21407.0,368
2025-01-08 04:05:00+00:00,21418.0,21418.0,21419.25,21412.0,21412.25,180
2025-01-08 04:10:00+00:00,21416.5,21416.5,21419.0,21415.75,21418.75,123
2025-01-08 04:15:00+00:00,21415.75,21415.75,21416.75,21410.5,21416.0,225
2025-01-08 04:20:00+00:00,21408.75,21408.75,21417.0,21407.5,21416.25,378
2025-01-08 04:25:00+00:00,21413.25,21413.25,21413.75,21408.75,21409.75,103
2025-01-08 04:30:00+00:00,21414.0,21414.0,21417.25,21412.75,21412.75,137
2025-01-08 04:35:00+00:00,21414.25,21414.25,21415.75,21411.0,21414.0,62
2025-01-08 04:40:00+00:00,21405.75,21405.75,21415.5,21403.75,21414.75,278
2025-01-08 04:45:00+00:00,21406.5,21406.5,21410.25,21405.0,21405.0,155
2025-01-08 04:50:00+00:00,21394.0,21394.0,21407.25,21384.5,21407.0,753
2025-01-08 04:55:00+00:00,21394.75,21394.75,21395.0,21390.0,21393.0,132
2025-01-08 05:05:00+00:00,21395.25,21395.25,21401.0,21395.0,21401.0,498
2025-01-08 05:10:00+00:00,21405.0,21405.0,21405.0,21396.25,21396.25,145
2025-01-08 05:15:00+00:00,21408.25,21408.25,21409.0,21404.0,21405.0,157
2025-01-08 05:20:00+00:00,21409.0,21409.0,21409.5,21405.5,21408.0,104
2025-01-08 05:25:00+00:00,21411.0,21411.0,21413.0,21406.75,21408.75,203
2025-01-08 05:30:00+00:00,21408.0,21408.0,21411.5,21407.5,21411.5,145
2025-01-08 05:35:00+00:00,21417.0,21417.0,21417.25,21406.25,21409.25,233
2025-01-08 05:40:00+00:00,21421.0,21421.0,21423.5,21414.25,21416.25,291
2025-01-08 05:45:00+00:00,21426.5,21426.5,21426.5,21419.75,21421.5,143
2025-01-08 05:50:00+00:00,21426.75,21426.75,21433.0,21425.5,21426.5,288
2025-01-08 05:55:00+00:00,21430.25,21430.25,21431.5,21426.5,21426.75,235
2025-01-08 06:00:00+00:00,21429.0,21429.0,21433.0,21426.75,21429.25,219
2025-01-08 06:05:00+00:00,21434.0,21434.0,21435.0,21429.25,21430.25,166
2025-01-08 06:10:00+00:00,21426.5,21426.5,21433.75,21424.0,21433.75,274
2025-01-08 06:15:00+00:00,21424.75,21424.75,21428.25,21423.25,21426.75,179
2025-01-08 06:20:00+00:00,21426.0,21426.0,21428.25,21424.25,21424.25,77
2025-01-08 06:25:00+00:00,21426.5,21426.5,21429.75,21423.75,21425.5,157
2025-01-08 06:30:00+00:00,21407.0,21407.0,21426.5,21405.5,21426.0,522
2025-01-08 06:35:00+00:00,21406.5,21406.5,21406.5,21399.25,21406.5,406
2025-01-08 06:40:00+00:00,21409.25,21409.25,21412.5,21404.75,21405.0,271
2025-01-08 06:45:00+00:00,21408.0,21408.0,21410.5,21402.75,21410.25,236
2025-01-08 06:50:00+00:00,21404.5,21404.5,21409.5,21401.0,21408.5,132
2025-01-08 06:55:00+00:00,21399.75,21399.75,21405.0,21396.75,21402.75,335
2025-01-08 07:00:00+00:00,21390.5,21390.5,21401.0,21377.5,21399.75,1047
2025-01-08 07:05:00+00:00,21385.5,21385.5,21391.5,21381.75,21390.5,396
2025-01-08 07:10:00+00:00,21384.5,21384.5,21385.25,21367.5,21385.25,802
2025-01-08 07:15:00+00:00,21370.0,21370.0,21387.0,21366.5,21383.25,535
2025-01-08 07:20:00+00:00,21370.75,21370.75,21377.75,21360.5,21367.75,754
2025-01-08 07:25:00+00:00,21371.0,21371.0,21377.0,21367.0,21371.25,525
2025-01-08 07:30:00+00:00,21381.25,21381.25,21383.0,21366.0,21371.5,544
2025-01-08 07:35:00+00:00,21384.0,21384.0,21386.5,21374.5,21382.0,360
2025-01-08 07:40:00+00:00,21380.25,21380.25,21387.25,21373.5,21384.75,310
2025-01-08 07:45:00+00:00,21384.5,21384.5,21384.75,21377.5,21379.25,165
2025-01-08 07:50:00+00:00,21390.25,21390.25,21391.5,21381.75,21385.0,342
2025-01-08 07:55:00+00:00,21390.75,21390.75,21391.75,21387.5,21389.0,208
2025-01-08 08:00:00+00:00,21386.5,21386.5,21399.5,21379.25,21384.5,950
2025-01-08 08:05:00+00:00,21386.0,21386.0,21391.25,21385.0,21386.75,507
2025-01-08 08:10:00+00:00,21398.5,21398.5,21402.5,21387.25,21387.25,636
2025-01-08 08:15:00+00:00,21413.0,21413.0,21413.75,21389.75,21398.5,630
2025-01-08 08:20:00+00:00,21403.0,21403.0,21419.5,21399.0,21412.75,735
2025-01-08 08:25:00+00:00,21394.5,21394.5,21404.25,21385.5,21403.5,685
2025-01-08 08:30:00+00:00,21391.0,21391.0,21394.5,21389.25,21392.5,46
2025-01-08 08:40:00+00:00,21413.5,21413.5,21416.5,21399.75,21405.19921875,1312
2025-01-08 08:45:00+00:00,21410.0,21410.0,21414.75,21405.25,21413.75,335
2025-01-08 08:50:00+00:00,21407.25,21407.25,21412.0,21403.0,21409.5,346
2025-01-08 08:55:00+00:00,21411.75,21411.75,21420.0,21404.0,21405.5,555
2025-01-08 09:00:00+00:00,21425.25,21425.25,21429.0,21406.0,21409.0,843
2025-01-08 09:05:00+00:00,21430.75,21430.75,21431.75,21418.5,21426.25,697
2025-01-08 09:10:00+00:00,21426.75,21426.75,21433.5,21423.5,21430.0,775
2025-01-08 09:15:00+00:00,21430.5,21430.5,21432.25,21421.25,21427.25,463
2025-01-08 09:20:00+00:00,21427.0,21427.0,21432.0,21423.25,21430.0,306
2025-01-08 09:25:00+00:00,21419.75,21419.75,21430.75,21417.25,21426.5,575
2025-01-08 09:30:00+00:00,21417.5,21417.5,21428.5,21414.75,21422.5,520
2025-01-08 09:35:00+00:00,21419.25,21419.25,21423.75,21415.0,21416.5,383
2025-01-08 09:40:00+00:00,21418.0,21418.0,21425.0,21416.5,21417.75,299
2025-01-08 09:45:00+00:00,21415.5,21415.5,21420.5,21413.75,21418.75,247
2025-01-08 09:50:00+00:00,21419.0,21419.0,21423.75,21411.0,21416.0,427
2025-01-08 09:55:00+00:00,21429.75,21429.75,21431.25,21418.25,21419.25,318
2025-01-08 10:00:00+00:00,21434.25,21434.25,21442.25,21430.25,21430.25,819
2025-01-08 10:05:00+00:00,21433.75,21433.75,21436.0,21428.75,21432.0,200
2025-01-08 10:10:00+00:00,21431.0,21431.0,21435.5,21426.25,21433.5,263
2025-01-08 10:15:00+00:00,21431.25,21431.25,21438.0,21428.5,21432.25,374
2025-01-08 10:20:00+00:00,21436.75,21436.75,21436.75,21426.75,21431.25,341
2025-01-08 10:25:00+00:00,21437.25,21437.25,21438.25,21433.5,21436.0,235
2025-01-08 10:30:00+00:00,21438.0,21438.0,21439.0,21436.25,21436.25,35
2025-01-08 10:40:00+00:00,21437.0,21437.0,21438.25,21430.0,21432.0,1177
2025-01-08 10:45:00+00:00,21438.0,21438.0,21440.25,21433.75,21437.75,256
2025-01-08 10:50:00+00:00,21443.25,21443.25,21448.0,21437.75,21438.25,592
2025-01-08 10:55:00+00:00,21444.5,21444.5,21448.25,21442.0,21443.0,283
2025-01-08 11:00:00+00:00,21446.75,21446.75,21448.0,21441.0,21444.25,364
2025-01-08 11:05:00+00:00,21442.75,21442.75,21446.25,21438.0,21446.25,349
2025-01-08 11:10:00+00:00,21432.75,21432.75,21445.5,21428.0,21443.25,779
2025-01-08 11:15:00+00:00,21423.0,21423.0,21434.0,21421.0,21432.0,656
2025-01-08 11:20:00+00:00,21408.5,21408.5,21423.25,21408.5,21421.25,1004
2025-01-08 11:25:00+00:00,21385.75,21385.75,21411.75,21372.25,21409.25,2104
2025-01-08 11:30:00+00:00,21332.75,21332.75,21391.5,21296.25,21385.25,6549
2025-01-08 11:35:00+00:00,21297.0,21297.0,21358.75,21297.0,21332.25,3247
2025-01-08 11:40:00+00:00,21315.5,21315.5,21321.25,21284.5,21295.25,3126
2025-01-08 11:45:00+00:00,21345.0,21345.0,21355.0,21309.75,21317.0,2662
2025-01-08 11:50:00+00:00,21350.25,21350.25,21364.0,21336.5,21343.5,1776
2025-01-08 11:55:00+00:00,21364.25,21364.25,21372.5,21345.0,21350.75,1479
2025-01-08 12:00:00+00:00,21323.0,21323.0,21367.0,21315.5,21364.75,2255
2025-01-08 12:05:00+00:00,21335.5,21335.5,21346.0,21309.0,21322.5,2086
2025-01-08 12:10:00+00:00,21309.25,21309.25,21351.5,21306.0,21335.75,1895
2025-01-08 12:15:00+00:00,21277.5,21277.5,21311.0,21272.0,21309.5,2655
2025-01-08 12:20:00+00:00,21265.75,21265.75,21280.75,21256.0,21278.0,3072
2025-01-08 12:25:00+00:00,21250.5,21250.5,21269.0,21238.75,21266.25,2873
2025-01-08 12:30:00+00:00,21229.75,21229.75,21255.75,21221.5,21251.75,2705
2025-01-08 12:35:00+00:00,21284.0,21284.0,21297.5,21227.75,21228.75,3388
2025-01-08 12:40:00+00:00,21284.75,21284.75,21292.0,21265.25,21284.0,1609
2025-01-08 12:45:00+00:00,21265.0,21265.0,21294.5,21261.0,21284.5,1554
2025-01-08 12:50:00+00:00,21260.25,21260.25,21276.25,21255.0,21263.75,1652
2025-01-08 12:55:00+00:00,21257.25,21257.25,21264.0,21247.75,21258.5,1588
2025-01-08 13:00:00+00:00,21329.0,21329.0,21354.5,21254.75,21257.0,6177
2025-01-08 13:05:00+00:00,21308.75,21308.75,21328.25,21288.75,21326.75,2479
2025-01-08 13:10:00+00:00,21305.75,21305.75,21319.75,21300.0,21309.5,1319
2025-01-08 13:15:00+00:00,21317.0,21317.0,21344.75,21307.5,21309.0,2702
2025-01-08 13:20:00+00:00,21366.25,21366.25,21378.0,21315.75,21316.5,3613
2025-01-08 13:25:00+00:00,21353.25,21353.25,21388.0,21347.0,21368.0,2803
2025-01-08 13:30:00+00:00,21327.25,21327.25,21393.5,21314.5,21349.75,4948
2025-01-08 13:35:00+00:00,21329.0,21329.0,21355.25,21322.0,21325.25,2771
2025-01-08 13:40:00+00:00,21326.5,21326.5,21341.25,21315.25,21327.75,2306
2025-01-08 13:45:00+00:00,21346.5,21346.5,21350.5,21323.75,21324.75,1829
2025-01-08 13:50:00+00:00,21351.0,21351.0,21356.25,21330.75,21349.0,1799
2025-01-08 13:55:00+00:00,21377.0,21377.0,21380.25,21351.75,21352.5,2004
2025-01-08 14:00:00+00:00,21359.75,21359.75,21388.0,21358.5,21376.75,2493
2025-01-08 14:05:00+00:00,21349.25,21349.25,21364.75,21341.5,21360.0,2402
2025-01-08 14:10:00+00:00,21338.25,21338.25,21368.0,21337.5,21350.25,2091
2025-01-08 14:15:00+00:00,21339.0,21339.0,21345.25,21329.75,21339.25,1578
2025-01-08 14:20:00+00:00,21333.0,21333.0,21346.75,21326.0,21337.75,1990
2025-01-08 14:25:00+00:00,21355.25,21355.25,21367.5,21333.5,21333.5,2836
2025-01-08 14:30:00+00:00,21371.5,21371.5,21376.25,21317.0,21355.0,15413
2025-01-08 14:35:00+00:00,21300.75,21300.75,21384.75,21296.5,21373.5,12414
2025-01-08 14:40:00+00:00,21355.75,21355.75,21359.25,21289.75,21302.0,11836
2025-01-08 14:45:00+00:00,21368.0,21368.0,21372.0,21303.0,21351.25,11519
2025-01-08 14:50:00+00:00,21319.25,21319.25,21383.0,21286.0,21368.5,11295
2025-01-08 14:55:00+00:00,21345.25,21345.25,21355.0,21308.0,21320.0,7556
2025-01-08 15:00:00+00:00,21387.25,21387.25,21406.25,21332.0,21342.25,11044
2025-01-08 15:05:00+00:00,21349.5,21349.5,21391.75,21344.0,21388.5,7191
2025-01-08 15:10:00+00:00,21243.75,21243.75,21367.25,21238.5,21354.0,13172
2025-01-08 15:15:00+00:00,21288.75,21288.75,21299.75,21231.0,21244.75,9871
2025-01-08 15:20:00+00:00,21306.5,21306.5,21317.75,21240.25,21289.0,9453
2025-01-08 15:25:00+00:00,21289.25,21289.25,21326.75,21274.0,21307.5,7217
2025-01-08 15:30:00+00:00,21302.75,21302.75,21308.25,21277.0,21286.5,5600
2025-01-08 15:35:00+00:00,21325.5,21325.5,21369.0,21303.25,21304.5,9044
2025-01-08 15:40:00+00:00,21309.75,21309.75,21334.75,21298.25,21327.0,5412
2025-01-08 15:45:00+00:00,21316.25,21316.25,21321.5,21287.5,21307.75,4346
2025-01-08 15:50:00+00:00,21347.25,21347.25,21364.75,21316.5,21316.75,6146
2025-01-08 15:55:00+00:00,21357.25,21357.25,21363.75,21338.5,21346.75,3938
2025-01-09 02:00:00+00:00,21319.25,21319.25,21319.25,21319.25,21319.25,0
2025-01-09 02:05:00+00:00,21316.25,21316.25,21321.25,21315.25,21317.25,123
2025-01-09 02:10:00+00:00,21328.25,21328.25,21329.75,21317.25,21317.25,323
2025-01-09 02:15:00+00:00,21335.75,21335.75,21336.0,21326.0,21327.0,294
2025-01-09 02:20:00+00:00,21338.25,21338.25,21344.25,21335.5,21336.25,481
2025-01-09 02:25:00+00:00,21337.0,21337.0,21340.5,21333.25,21338.0,192
2025-01-09 02:30:00+00:00,21334.25,21334.25,21339.75,21331.25,21338.0,244
2025-01-09 02:35:00+00:00,21338.0,21338.0,21341.5,21332.75,21333.0,212
2025-01-09 02:40:00+00:00,21343.5,21343.5,21347.25,21334.75,21338.0,358
2025-01-09 02:45:00+00:00,21341.0,21341.0,21345.25,21339.0,21342.5,160
2025-01-09 02:50:00+00:00,21339.5,21339.5,21343.5,21339.0,21341.5,105
2025-01-09 02:55:00+00:00,21344.75,21344.75,21347.0,21339.75,21339.75,170
2025-01-09 03:00:00+00:00,21341.75,21341.75,21344.75,21339.5,21344.75,177
2025-01-09 03:05:00+00:00,21338.5,21338.5,21342.0,21336.25,21342.0,143
2025-01-09 03:10:00+00:00,21338.0,21338.0,21340.5,21335.0,21338.25,110
2025-01-09 03:15:00+00:00,21334.75,21334.75,21340.0,21334.25,21338.25,83
2025-01-09 03:20:00+00:00,21330.75,21330.75,21335.5,21327.25,21335.0,255
2025-01-09 03:25:00+00:00,21337.25,21337.25,21337.25,21327.0,21329.25,197
2025-01-09 03:30:00+00:00,21332.5,21332.5,21338.5,21329.75,21336.5,140
2025-01-09 03:35:00+00:00,21337.75,21337.75,21343.25,21331.75,21331.75,259
2025-01-09 03:40:00+00:00,21335.5,21335.5,21339.0,21333.75,21337.0,153
2025-01-09 03:45:00+00:00,21323.75,21323.75,21336.25,21320.75,21336.0,422
2025-01-09 03:50:00+00:00,21314.75,21314.75,21324.25,21312.0,21324.25,518
2025-01-09 03:55:00+00:00,21310.75,21310.75,21318.5,21310.0,21314.5,379
2025-01-09 04:00:00+00:00,21312.75,21312.75,21317.25,21310.0,21310.25,472
2025-01-09 04:05:00+00:00,21305.0,21305.0,21315.5,21297.75,21312.75,958
2025-01-09 04:10:00+00:00,21300.5,21300.5,21307.25,21299.25,21304.75,303
2025-01-09 04:15:00+00:00,21297.5,21297.5,21303.75,21296.5,21300.75,214
2025-01-09 04:20:00+00:00,21300.0,21300.0,21302.0,21296.25,21298.0,197
2025-01-09 04:25:00+00:00,21302.75,21302.75,21304.75,21293.0,21300.75,275
2025-01-09 04:30:00+00:00,21304.5,21304.5,21306.75,21300.25,21303.0,258
2025-01-09 04:35:00+00:00,21306.5,21306.5,21307.25,21296.0,21303.0,205
2025-01-09 04:40:00+00:00,21305.0,21305.0,21309.5,21304.5,21306.0,224
2025-01-09 04:45:00+00:00,21304.5,21304.5,21305.75,21300.25,21304.25,258
2025-01-09 04:50:00+00:00,21311.0,21311.0,21312.75,21303.25,21303.75,214
2025-01-09 04:55:00+00:00,21310.5,21310.5,21315.25,21309.0,21310.5,167
2025-01-09 05:05:00+00:00,21320.0,21320.0,21322.75,21320.0,21320.25,638
2025-01-09 05:10:00+00:00,21322.75,21322.75,21324.25,21318.25,21320.25,153
2025-01-09 05:15:00+00:00,21326.25,21326.25,21329.25,21318.5,21322.25,254
2025-01-09 05:20:00+00:00,21321.0,21321.0,21328.0,21318.5,21326.75,176
2025-01-09 05:25:00+00:00,21311.75,21311.75,21321.25,21307.75,21321.0,345
2025-01-09 05:30:00+00:00,21315.0,21315.0,21315.25,21309.75,21311.75,175
2025-01-09 05:35:00+00:00,21317.5,21317.5,21319.25,21314.75,21315.75,218
2025-01-09 05:40:00+00:00,21316.25,21316.25,21318.25,21312.0,21318.0,132
2025-01-09 05:45:00+00:00,21322.75,21322.75,21323.25,21316.25,21316.25,145
2025-01-09 05:50:00+00:00,21323.75,21323.75,21327.5,21322.75,21322.75,135
2025-01-09 05:55:00+00:00,21322.5,21322.5,21325.5,21319.5,21324.25,167
2025-01-09 06:00:00+00:00,21322.75,21322.75,21324.75,21317.5,21324.0,203
2025-01-09 06:05:00+00:00,21326.0,21326.0,21328.5,21323.5,21328.5,219
2025-01-09 06:10:00+00:00,21321.0,21321.0,21326.0,21319.25,21325.5,178
2025-01-09 06:15:00+00:00,21319.75,21319.75,21323.25,21318.5,21320.0,81
2025-01-09 06:20:00+00:00,21314.5,21314.5,21320.25,21312.5,21318.75,263
2025-01-09 06:25:00+00:00,21325.0,21325.0,21325.0,21313.5,21315.25,178
2025-01-09 06:30:00+00:00,21323.0,21323.0,21325.75,21320.0,21324.5,223
2025-01-09 06:35:00+00:00,21311.0,21311.0,21324.25,21310.0,21324.25,244
2025-01-09 06:40:00+00:00,21313.0,21313.0,21319.0,21310.5,21312.0,144
2025-01-09 06:45:00+00:00,21311.0,21311.0,21316.5,21310.5,21313.0,90
2025-01-09 06:50:00+00:00,21319.25,21319.25,21319.75,21307.0,21311.5,252
2025-01-09 06:55:00+00:00,21314.25,21314.25,21319.5,21314.25,21318.75,80
2025-01-09 07:00:00+00:00,21313.75,21313.75,21316.0,21305.75,21315.5,261
2025-01-09 07:05:00+00:00,21309.75,21309.75,21314.0,21306.25,21313.0,171
2025-01-09 07:10:00+00:00,21309.0,21309.0,21316.5,21306.0,21310.25,196
2025-01-09 07:15:00+00:00,21289.25,21289.25,21312.0,21287.25,21310.0,789
2025-01-09 07:20:00+00:00,21286.5,21286.5,21292.5,21281.75,21289.0,470
2025-01-09 07:25:00+00:00,21276.0,21276.0,21286.75,21275.75,21285.5,372
2025-01-09 07:30:00+00:00,21271.5,21271.5,21278.25,21265.0,21276.5,797
2025-01-09 07:35:00+00:00,21268.5,21268.5,21276.75,21260.75,21271.25,611
2025-01-09 07:40:00+00:00,21261.0,21261.0,21268.75,21257.0,21268.5,604
2025-01-09 07:45:00+00:00,21254.25,21254.25,21260.75,21241.0,21257.25,945
2025-01-09 07:50:00+00:00,21257.5,21257.5,21268.5,21254.25,21256.0,635
2025-01-09 07:55:00+00:00,21249.0,21249.0,21259.0,21244.0,21258.75,566
2025-01-09 08:00:00+00:00,21225.25,21225.25,21254.25,21218.0,21249.0,1457
2025-01-09 08:05:00+00:00,21245.5,21245.5,21250.0,21220.5,21225.0,968
2025-01-09 08:10:00+00:00,21247.5,21247.5,21255.25,21234.75,21246.25,622
2025-01-09 08:15:00+00:00,21251.75,21251.75,21262.0,21241.5,21247.25,553
2025-01-09 08:20:00+00:00,21259.75,21259.75,21263.5,21249.5,21253.5,681
2025-01-09 08:25:00+00:00,21279.5,21279.5,21280.75,21258.25,21260.5,779
2025-01-09 08:30:00+00:00,21290.0,21290.0,21291.25,21276.25,21280.0,825
2025-01-09 08:35:00+00:00,21287.5,21287.5,21292.25,21283.25,21289.75,484
2025-01-09 08:40:00+00:00,21302.25,21302.25,21306.75,21287.25,21288.0,737
2025-01-09 08:45:00+00:00,21285.25,21285.25,21303.5,21279.75,21302.0,717
2025-01-09 08:50:00+00:00,21298.0,21298.0,21300.25,21283.5,21286.0,580
2025-01-09 08:55:00+00:00,21293.5,21293.5,21297.5,21285.5,21297.25,426
2025-01-09 09:00:00+00:00,21281.25,21281.25,21299.25,21281.0,21294.75,463
2025-01-09 09:05:00+00:00,21286.0,21286.0,21287.75,21278.25,21280.75,376
2025-01-09 09:10:00+00:00,21285.5,21285.5,21290.75,21280.5,21286.75,615
2025-01-09 09:15:00+00:00,21293.5,21293.5,21302.5,21281.5,21283.75,531
2025-01-09 09:20:00+00:00,21284.5,21284.5,21298.5,21281.75,21294.25,461
2025-01-09 09:25:00+00:00,21288.5,21288.5,21292.75,21279.75,21284.25,423
2025-01-09 09:30:00+00:00,21292.25,21292.25,21294.25,21283.0,21288.75,436
2025-01-09 09:35:00+00:00,21299.75,21299.75,21309.5,21291.5,21292.75,655
2025-01-09 09:40:00+00:00,21309.25,21309.25,21311.25,21298.0,21299.75,460
2025-01-09 09:45:00+00:00,21303.5,21303.5,21309.75,21296.5,21309.5,437
2025-01-09 09:50:00+00:00,21295.25,21295.25,21303.75,21293.25,21303.0,385
2025-01-09 09:55:00+00:00,21311.25,21311.25,21313.75,21295.5,21295.5,432
2025-01-09 10:00:00+00:00,21316.25,21316.25,21321.75,21310.25,21310.5,415
2025-01-09 10:05:00+00:00,21323.5,21323.5,21325.75,21310.0,21316.75,475
2025-01-09 10:10:00+00:00,21326.0,21326.0,21327.5,21322.0,21324.75,274
2025-01-09 10:15:00+00:00,21325.0,21325.0,21334.5,21321.5,21325.75,423
2025-01-09 10:20:00+00:00,21320.0,21320.0,21324.75,21316.5,21324.25,254
2025-01-09 10:25:00+00:00,21321.75,21321.75,21326.0,21315.5,21321.5,277
2025-01-09 10:30:00+00:00,21323.25,21323.25,21323.25,21321.25,21321.25,7
2025-01-09 10:40:00+00:00,21319.75,21319.75,21331.0,21317.25,21327.80078125,990
2025-01-09 10:45:00+00:00,21321.75,21321.75,21324.75,21314.25,21319.5,379
2025-01-09 10:50:00+00:00,21320.75,21320.75,21327.5,21320.75,21322.0,175
2025-01-09 10:55:00+00:00,21327.75,21327.75,21333.75,21320.5,21320.5,332
2025-01-09 11:00:00+00:00,21303.75,21303.75,21328.75,21301.5,21327.75,788
2025-01-09 11:05:00+00:00,21289.25,21289.25,21305.0,21287.75,21304.0,712
2025-01-09 11:10:00+00:00,21291.75,21291.75,21293.0,21283.0,21289.0,611
2025-01-09 11:15:00+00:00,21298.5,21298.5,21308.5,21291.5,21293.5,569
2025-01-09 11:20:00+00:00,21304.25,21304.25,21311.25,21296.0,21298.25,341
2025-01-09 11:25:00+00:00,21313.25,21313.25,21318.0,21304.0,21304.25,357
2025-01-09 11:30:00+00:00,21299.75,21299.75,21314.25,21294.0,21313.75,558
2025-01-09 11:35:00+00:00,21296.5,21296.5,21310.25,21292.75,21300.25,401
2025-01-09 11:40:00+00:00,21284.5,21284.5,21301.0,21276.5,21297.0,787
2025-01-09 11:45:00+00:00,21303.75,21303.75,21307.25,21286.0,21287.75,768
2025-01-09 11:50:00+00:00,21304.25,21304.25,21312.5,21298.5,21303.25,612
2025-01-09 11:55:00+00:00,21301.75,21301.75,21306.0,21294.75,21303.75,324
2025-01-09 12:00:00+00:00,21302.75,21302.75,21307.75,21293.0,21304.0,437
2025-01-09 12:05:00+00:00,21308.0,21308.0,21310.0,21299.25,21301.75,230
2025-01-09 12:10:00+00:00,21314.0,21314.0,21317.75,21305.75,21308.5,375
2025-01-09 12:15:00+00:00,21305.0,21305.0,21314.25,21301.0,21313.25,221
2025-01-09 12:20:00+00:00,21296.5,21296.5,21305.25,21289.25,21304.75,427
